id,name,type,typecode,address,tel,pcode,pname,citycode,cityname,adcode,adname,bigType,midType,smallType,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84
BZ7FP900XR,如意广场,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.557315,22.21104,113.5522323507066,22.214002020946527
B0FFGQO0EQ,看台街,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.555264,22.21022,113.55017630203196,22.21317762569065
B0FFGQOXZA,永定街,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.554973,22.210571,113.54988454290084,22.213528146844656
B0FFGQQB82,祐汉新村第六街,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.555054,22.208802,113.54996586136755,22.211758716713536
B0FFGQOUYZ,马场北大马路,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.557825,22.211498,113.55274356475464,22.214461174772
B0FFGQQ2RP,祐汉新村第二街,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.555277,22.208148,113.55018946731502,22.211104952506748
BZ7FP900U0,关闸广场,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.555623,22.211629,113.55053611641186,22.21458783148324
BZ7FP900TC,祐汉新村第八街,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.554501,22.209682,113.5494113980829,22.21263787254564
B0FFGQPYH4,祐汉新村第一街,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.554704,22.208623,113.54961498362093,22.21157893510754
B0FFGQPE9H,骑士马路,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.554199,22.210036,113.54910860223524,22.21299136392681
B0FFGQN4G2,祐汉新村第四街,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.554096,22.208161,113.54900545764605,22.211115515607496
B0FFGQMSW3,关闸马路,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.553918,22.211113,113.54882681087392,22.21406813902816
B0FFGQMQOJ,亚马喇土腰,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.553631,22.209302,113.54853918577196,22.212255926458297
B0FFGQKDSM,华大街,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.55331,22.210624,113.5482172689341,22.21357769442211
B073D00LE0,花地玛堂区,地名地址信息;普通地名;区县级地名,190105,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,普通地名,区县级地名,113.552895,22.20787,113.54780136350936,22.21082188309488
B0FFGQOO5F,华大新村第一街,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.55306,22.210803,113.54796660667192,22.21375622440068
B0FFGQJUYX,华大新村第二街,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.55308,22.211009,113.54798664564318,22.213962336138355
B0FFGQMXZQ,华大新村第三街,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.553105,22.211214,113.54801169769524,22.2141674581049
B0FFGQNFIM,台山新街,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.552952,22.207866,113.54785851269044,22.210818003155087
B0IATX9V3L,关闸横路,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.553194,22.207217,113.54810118516126,22.21016929717484
B0FFGQNJNF,慕拉士大马路,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.557099,22.204105,113.55201626412024,22.207064241843145
B0FFGQQ55O,黑沙环第五街,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.556102,22.206029,113.5510166734556,22.208986907979035
B0FFGQP9I1,工业街,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.555312,22.204901,113.55022476321976,22.20785691938208
B0FFGQOHMH,区神父街,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.557348,22.202882,113.55226595257204,22.205841313801194
B0FFGQMOQQ,马交石斜坡,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.556311,22.202956,113.55122639026344,22.20591327710323
B0FFGQN3JC,慕拉士巷,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.558361,22.203262,113.55328138645744,22.20622341981257
B0FFGQQTRU,黑沙环第二街,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.555477,22.206306,113.55039008940616,22.20926273544279
B0IA3DT35O,黑沙环斜路,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.556362,22.202878,113.55127752199516,22.2058353526542
B0FFGQJXLH,黑沙环第四街,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.555471,22.20649,113.5503840625377,22.209446785834363
B0FFGQQF5D,劏狗环巷,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.554639,22.204789,113.54955006308356,22.20774349694098
B0FFGQPW66,菜园巷,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.554713,22.204276,113.54962428443211,22.207230474454725
BZ7FP900TB,黑沙环第三街,地名地址信息;交通地名;道路名,190301,花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,地名地址信息,交通地名,道路名,113.55558,22.206637,113.5504933274056,22.2095940578392
